member_id,signup_date,persona_segment,acquisition_channel,is_premium
6cb94add-4252-4883-ae1e-2e7336468a1a,2025-02-13,The Newbie,Paid Social,0
8734cf99-dc98-4db8-85da-e13f6bca1b5d,2025-10-27,The Selective,Organic,0
2fea05cf-6a41-4144-a58b-0f1f0512f84e,2025-10-10,The Newbie,Paid Social,0
cc18a1b8-3d6f-488a-bd12-a2795f71b9fb,2025-12-22,The Selective,Referral,0
4f7ab1f1-2e4d-490a-ab1b-c067cb6c9d22,2025-08-28,The Connector,Paid Social,0
49b8147c-246d-4231-ad53-01cb27406b4f,2025-02-21,The Newbie,Paid Social,0
5bcb8a12-e96b-460c-bf8d-6637379593ff,2025-10-08,The Ghost,Paid Social,0
b10611d9-1f12-4728-bee2-879f5660d440,2025-03-15,The Connector,Organic,0
edc82cc9-3aca-445c-aa0c-ca9c63b9b88b,2025-10-22,The Ghost,Organic,0
837e6876-6bf0-46ae-ada6-b08fc5e95c5e,2025-08-26,The Ghost,Referral,0
9e387806-e1d1-4401-9f48-7835ae2edb14,2025-06-16,The Ghost,Referral,0
14acccf4-defc-4e77-921c-3ff0047c5190,2025-05-20,The Ghost,Referral,0
fccbd9ef-9edf-406b-9a42-91da41f087f2,2025-05-19,The Ghost,Referral,0
ca0a3ea9-83ac-4573-9218-d1bcb8381e1c,2025-08-23,The Selective,Referral,0
4eac75b8-9caa-4ea2-92ef-481a92a1d2ad,2025-01-03,The Selective,Referral,1
f336ca6f-b66e-4fc4-a498-46478477ac8e,2025-09-13,The Selective,Organic,0
87bc5983-fb02-4f23-90b4-1b9356417bfa,2025-10-05,The Connector,Organic,0
4fb4a82e-ff2b-420b-b449-280e5b171499,2025-01-04,The Ghost,Organic,0
fbac1af3-106c-4694-9df2-4cc889d331c5,2025-09-27,The Newbie,Organic,0
acd30d5e-7166-4384-b2db-1976928ee689,2025-07-31,The Selective,Referral,1
cad30675-163f-40b1-aaea-631c8a4591c2,2025-08-04,The Ghost,Paid Social,0
fc724cff-d2b7-4fdf-919d-d5fcbaad90ff,2025-09-27,The Selective,Organic,0
b636c896-d725-41d8-ba31-f0964f0ed2b3,2025-01-16,The Selective,Organic,0
c25b2fab-9adc-4a1f-a4ea-1f75f8b0db8a,2025-03-05,The Connector,Referral,0
b8b5646d-7c73-4a36-ae5a-1c49126a093d,2025-08-27,The Connector,Referral,0
747f546b-1ae0-496b-95ed-e9125a313fdd,2025-01-16,The Connector,Organic,0
e8af2f49-ceaa-4835-8b18-0c1354626a9c,2025-02-21,The Newbie,Referral,0
95c8d169-36ed-474c-a78d-6abe8d221e3a,2025-01-19,The Selective,Referral,0
f623ee8e-0768-4de0-b3b3-c3625ab6d423,2025-11-21,The Ghost,Referral,0
6a47620c-3629-491f-94bc-04b2c366089a,2025-04-03,The Ghost,Referral,0
c3aa7e70-32c2-486c-ad95-9c4b9ead69ec,2025-09-18,The Connector,Referral,0
d0c29c1c-812f-426a-b22d-2c14181f165d,2025-10-25,The Ghost,Organic,0
3e190a92-837f-47cf-8c13-f29d01b040b4,2025-01-17,The Selective,Referral,0
b47db86e-738a-4be0-af4c-fd6fc0a6fe9a,2025-04-21,The Selective,Paid Social,0
aa6e6e28-3b48-4647-bd2e-108ab613ce09,2025-11-24,The Newbie,Paid Social,0
ab0d3d9e-737b-4d7f-8267-3bfc151b7be0,2025-12-26,The Ghost,Referral,0
ba893ea1-b332-40f8-8dbf-65835316beb4,2025-04-04,The Ghost,Paid Social,0
67eac26f-c5fb-488f-ad81-908c8eabc3bb,2025-01-10,The Selective,Paid Social,0
7ecf88c5-8166-4589-b99f-9d65d7975596,2025-07-31,The Newbie,Referral,0
88885558-c6e0-4f27-9c26-67c1875756a7,2025-08-25,The Newbie,Organic,0
da34d3bc-b4a1-4b24-8aac-f43d99ed8444,2025-09-11,The Newbie,Organic,0
e2748900-6216-480b-9910-1972ee4b118e,2025-01-16,The Selective,Organic,0
6f18b5bc-1b54-4a66-9562-152b11358b49,2025-05-24,The Connector,Referral,0
bd7e7fe4-35ac-4687-bf05-29bfb4c9a3bb,2025-02-11,The Connector,Paid Social,1
8189183a-c867-4c10-afef-6217bc1f1c8f,2025-01-03,The Ghost,Organic,0
abf61278-b301-45b3-b59f-061c0739e115,2025-06-05,The Selective,Paid Social,0
80e7b6d3-e614-45c4-ba8b-2a38f3a82974,2025-06-22,The Connector,Referral,0
064b6c8c-d472-4519-9345-b0a09109f3c6,2025-01-24,The Ghost,Organic,0
1cb5eb39-9b63-4d13-b2aa-28122ec4c45e,2025-10-02,The Ghost,Organic,0
c206d4d2-36e9-40c9-b37a-8e0efcdc5dc0,2025-03-16,The Ghost,Paid Social,0
d5f6a9e8-527e-4f68-8793-3ed14fa017d1,2025-02-09,The Selective,Paid Social,0
f8f4e18e-aeb3-451b-b4c6-7d5a21d749cc,2025-10-29,The Selective,Organic,0
1d9703ac-1fde-44e8-b4ea-eeddeaaaf76f,2025-02-09,The Ghost,Organic,0
abd25222-3dc2-4a74-9dd5-2a2f303e80c1,2025-03-03,The Newbie,Paid Social,0
8020eec1-3568-4953-acdf-65c0439fac55,2025-08-26,The Selective,Paid Social,0
e69d32ef-19c8-469a-9de9-5a3ce9b02785,2025-09-02,The Connector,Referral,0
5bb1651e-53a1-4c1a-940b-de9fc4503ef0,2025-01-18,The Newbie,Organic,1
6b9d6796-e9c3-4236-b921-c0efadd90d18,2025-05-20,The Newbie,Paid Social,0
2955b304-3e3a-4813-90f7-096f58faa2ed,2025-03-23,The Newbie,Paid Social,0
dcfca3ef-7c57-46b1-9d01-1315fd960645,2025-07-08,The Newbie,Paid Social,0
4be2afd0-0121-412f-8751-1eabaadbe64f,2025-04-18,The Connector,Organic,0
6e323692-50d5-49dd-ad00-e00fdd0e4681,2025-08-22,The Newbie,Paid Social,0
3adaca13-33ef-4e1f-bbdb-64a298fe9fe2,2025-09-25,The Newbie,Organic,0
b59da7b3-3f96-41bb-8bba-9fb089b8c807,2025-04-14,The Selective,Referral,0
7840c1f9-d5c2-4854-bb52-85c8a5fc5941,2025-05-14,The Selective,Organic,1
8c8ffb3d-a431-4471-91a8-2d05e962ab02,2025-12-10,The Selective,Paid Social,0
283cf352-6209-45da-8046-a8e556a99f6e,2025-02-02,The Selective,Referral,0
d3097ceb-dc2b-4d18-8850-41614f923497,2025-08-25,The Newbie,Paid Social,1
2f10b1b1-d4a5-4a60-96dc-98554786e714,2025-12-02,The Selective,Organic,0
d7f0ee00-51bc-47f3-9aef-e810125fd1ad,2025-06-27,The Selective,Referral,0
e9a32ba4-835d-4301-9b6b-a6e0da9f7d1b,2025-01-12,The Ghost,Referral,0
37a69b80-771d-479b-b7ae-0472b5a736bc,2025-12-17,The Ghost,Organic,0
e4c446ab-cda7-4c4e-8851-6f46a1e4e0b2,2025-08-17,The Ghost,Referral,0
bdc8ffff-da24-4b2a-b10e-7216d052f281,2025-11-05,The Selective,Organic,0
4202d9ce-c1c0-4267-a102-8f3f52ed1b0a,2025-09-26,The Connector,Referral,0
54eb6c3b-67d8-4929-b819-3ff07a5be519,2025-12-24,The Ghost,Paid Social,0
30a21b2a-27f5-4600-b094-fcd92d01cc41,2025-05-11,The Newbie,Referral,0
6780cdfa-11d7-466c-a82d-1218b48ec48a,2025-09-06,The Newbie,Organic,1
6b5fb1f9-39ea-48af-8052-39c7c26048c5,2025-02-27,The Connector,Referral,0
20cd66ed-2e6b-401d-8fb0-e2b50064e557,2025-01-04,The Selective,Organic,1
536014e8-f6d9-4ef8-8a0d-3a549571a9e8,2025-08-24,The Selective,Organic,0
a7d05ed1-4976-4da5-8eac-60c2ad7c0288,2025-06-22,The Newbie,Paid Social,0
eb56ef8b-bf7e-4676-bd56-f2951eda65b3,2025-11-18,The Ghost,Organic,0
45f3eb6a-619b-47f1-9bcb-21ccf43ffbf0,2025-02-05,The Newbie,Organic,0
9f3db06f-5b02-4c6b-a7d8-943cd33413c3,2025-10-06,The Newbie,Organic,0
cd300947-2ff4-4128-aae7-d7819a9749e7,2025-08-25,The Newbie,Organic,0
b7fd394f-d47a-46d6-ad89-c3e6e3cfafe2,2025-10-02,The Selective,Paid Social,1
98fcd6bb-682b-41b0-ad48-6eb8e6c3cdf8,2025-10-23,The Selective,Paid Social,0
19c85fe2-3d9b-42f9-9fa3-45655c8c7da0,2025-11-24,The Ghost,Referral,0
ab5477b1-bb4a-4b93-aeee-b8af8f894861,2025-02-27,The Ghost,Referral,1
901b7c1b-6ee7-4448-8948-79ed1fc0fcbb,2025-12-29,The Selective,Paid Social,0
2bc21c4d-cd87-46b5-9436-33660478a65d,2025-01-18,The Connector,Paid Social,0
05e8d301-93ec-47d4-bd26-4b0e54bd871e,2025-02-05,The Connector,Referral,0
d65d3193-2dbc-4b60-b7a6-f031ce58038b,2025-05-09,The Ghost,Organic,1
6fef3036-a5a7-4bdd-864a-5f2d09b7ae73,2025-01-01,The Connector,Paid Social,1
43b986bf-d4b4-4f76-bb0d-1ce164681bda,2025-03-05,The Newbie,Referral,0
9f28fef1-3a0f-41e6-b99c-20515e8412b7,2025-03-03,The Newbie,Referral,0
caf909f3-6fb5-4fa6-b9e1-6dd21c1e4a5f,2025-11-27,The Newbie,Referral,0
debd6b90-2f6c-4a92-8e3d-495498f048e5,2025-05-26,The Selective,Paid Social,0
3523e979-1635-49fd-9f32-12f3ace38450,2025-09-29,The Connector,Referral,0
c6d4a689-a786-42e3-9765-abe2f3b0d5f9,2025-01-17,The Connector,Paid Social,0
23f79e00-2494-456d-9d41-5ce7a46e080f,2025-10-07,The Newbie,Paid Social,0
119ef66a-151b-4d76-8db3-6c6b0819522b,2025-04-08,The Newbie,Referral,0
8bfa7d22-5986-40a8-b96d-0a7dd20d4fad,2025-08-15,The Ghost,Organic,0
94021d58-2187-431c-9695-b835476cb506,2025-08-31,The Selective,Organic,0
850445dc-f2db-4eec-bacd-03e1aecc38ca,2025-07-20,The Newbie,Paid Social,0
1de0b67c-09f1-41dd-9b60-96450a00bedb,2025-06-28,The Newbie,Organic,0
26696803-b1c3-4df9-92ec-a2750a84f2e0,2025-09-27,The Selective,Organic,0
89a81b13-6a65-4ab1-b1b8-17b3d2f7a4b0,2025-08-22,The Ghost,Referral,0
282a5985-c37c-4216-8928-a61fcbcb1bca,2025-04-22,The Newbie,Organic,0
688c44b3-3c22-4304-9bff-0257405e8ce5,2025-03-07,The Newbie,Referral,0
a3b79f58-42e6-4d3b-a7a2-40d88c5f9b23,2025-12-04,The Ghost,Organic,0
84508a04-a3d5-416b-ae6e-e23109639807,2025-12-15,The Newbie,Paid Social,0
68e2808b-fb39-4897-8e0e-dc6f4a544079,2025-09-02,The Selective,Organic,1
64a618e6-11a1-4bf2-aee4-e9d1bdb5e89c,2025-09-02,The Selective,Referral,0
57cef586-9e56-4047-91db-ae3553ed3e88,2025-03-13,The Newbie,Referral,0
cbaee076-dd03-4b3c-a99e-f94e3e774487,2025-12-23,The Selective,Organic,1
482bb48c-6350-48c7-995d-f066ded1da35,2025-02-18,The Ghost,Paid Social,0
986cc9e4-5728-4e6d-b0a1-1d7751565a41,2025-12-12,The Selective,Paid Social,0
826c0f81-ecff-4148-87dc-bd258a8eb3f0,2025-07-09,The Selective,Paid Social,0
f713cd57-bba0-4f99-8f30-ab8592ab6475,2025-10-20,The Connector,Paid Social,0
e1bf32f1-b5d5-4f06-b4fe-3aafa1a1d705,2025-06-26,The Ghost,Paid Social,1
1bdc7c3f-3ec8-40e1-a1ca-df6fa2099783,2025-06-10,The Connector,Organic,0
4742fd24-a1d4-4b99-9f6c-ca795cd91fa3,2025-05-30,The Ghost,Paid Social,1
7b321b35-7fba-45b2-b18d-4c9265d7a7e7,2025-03-11,The Newbie,Organic,1
ec3de034-12b8-4c03-8f91-59f1748919a8,2025-02-02,The Connector,Paid Social,0
9b091978-48b3-4357-a23a-67a44d2600ce,2025-10-11,The Connector,Referral,0
9f8774c2-83c8-4d85-8f0d-648449183678,2025-12-10,The Selective,Referral,1
4915dc7c-a8ee-4a92-854f-b3173f301ea2,2025-09-17,The Selective,Referral,0
3c8cf145-1d1c-470d-b164-60a8a944df2f,2025-11-18,The Ghost,Paid Social,0
b81fd530-2f6d-46cd-b9ab-fba9eac26d16,2025-03-18,The Newbie,Organic,0
2eb64dd5-56a6-4cad-9e21-081a98683dbe,2025-04-20,The Connector,Referral,1
1093d115-4147-44b3-8130-b2ab29f6c81a,2025-11-01,The Newbie,Organic,0
c7c0c8af-1c83-4514-8799-032ba92fc751,2025-05-19,The Ghost,Organic,1
5bba67f0-ae62-4e4f-950a-ee576a39b0cb,2025-02-04,The Selective,Referral,0
af0140b6-c584-405b-8a47-ce1b49b0fafc,2025-08-23,The Newbie,Paid Social,0
b0ef1c8b-32e2-481a-a9e0-2ac5212b1fdf,2025-11-26,The Newbie,Referral,0
87865536-e189-4e5a-a4dd-d0d355013161,2025-07-19,The Connector,Referral,1
60ad21f9-49ae-4742-b767-fa8b7ca748ed,2025-11-21,The Ghost,Organic,0
ccd2f9ed-e20b-4be2-95a3-8e56bae53a60,2025-05-31,The Selective,Paid Social,0
d9d583c1-d785-4c5b-9d0d-32c5ba4b7057,2025-02-03,The Connector,Referral,0
0d81e946-3f4b-430f-890c-bcd040c6e360,2025-05-04,The Ghost,Organic,0
0d05b52a-bbcd-476b-a86f-81ebc96da116,2025-02-01,The Newbie,Paid Social,0
13b65f42-1f3a-4e91-a2e5-35cb2451809e,2025-09-29,The Connector,Referral,0
0c7c20fb-65be-4d30-b357-b82190c25f2f,2025-11-20,The Selective,Paid Social,0
44feb830-fd07-4e1d-8514-ce5f83ca6360,2025-11-06,The Newbie,Organic,1
105bc6ca-df70-4d22-9fae-ee67cd827a49,2025-05-04,The Selective,Paid Social,0
f8bd233b-b107-4d12-a682-4a4994546fe1,2025-11-12,The Selective,Paid Social,0
a39811a9-7456-491e-b3cd-ec5e1146419d,2025-03-19,The Selective,Referral,0
6186710b-489c-4e2b-9e57-f8bc27012da9,2025-03-17,The Connector,Organic,0
e1094ff3-5caa-42a2-9683-52f5722263f5,2025-03-01,The Selective,Paid Social,0
32122ca5-875e-4f7b-83dc-5f6d05d671f4,2025-03-26,The Ghost,Organic,1
a4184809-b84e-4af8-8ae7-22968898136a,2025-03-21,The Selective,Paid Social,0
11b4bab4-dbd2-4a28-a08f-b3b03f925cc6,2025-06-21,The Newbie,Organic,0
861c27d8-0afe-4bd4-8557-64a051c3bbf2,2025-09-15,The Selective,Referral,0
94fb2719-a9bc-478e-8c86-fe89710909f2,2025-10-06,The Selective,Paid Social,0
84391f7b-0987-4f1e-887a-766ac8ff3616,2025-08-09,The Selective,Organic,0
9de98cd4-2300-40fd-a87d-4ab334d3b384,2025-02-15,The Selective,Paid Social,1
31dabea1-543f-4496-81b1-e7d5ae96c59e,2025-03-14,The Connector,Paid Social,0
ebfb8e7d-faab-440a-adde-c27e819655bb,2025-02-23,The Connector,Referral,1
9b455044-2bc5-4968-bf32-1f161f5b84ac,2025-11-23,The Newbie,Referral,0
0f2ecf09-1e3e-4f7f-bc20-c22c48efe738,2025-08-09,The Connector,Organic,0
44879e94-d30a-4a3f-bb1a-0f6b3c3f3959,2025-12-03,The Selective,Paid Social,0
9f308c4d-9805-4208-8517-5225758f1017,2025-01-09,The Selective,Referral,0
d51dd359-d67b-407b-bbf9-987b60eb07d0,2025-11-22,The Ghost,Referral,0
5025e72b-f3e7-4a47-81ec-077236239d23,2025-06-21,The Newbie,Organic,0
4c1769dc-0e96-46cd-addd-8b721e1467d5,2025-03-25,The Newbie,Organic,1
fbc15f80-232e-42d7-82f1-19110822f3f3,2025-11-26,The Selective,Paid Social,0
31d3de32-1178-4c3b-b9cb-40bfebe7d265,2025-11-25,The Newbie,Referral,1
3fc0dce1-00cd-4702-8008-aacffaf80667,2025-01-12,The Selective,Paid Social,1
9fbf229a-3064-4091-a582-299f7b8dcad5,2025-02-01,The Newbie,Organic,0
f895ca5d-2e4e-4653-a680-2a4f9d2e93fc,2025-12-05,The Newbie,Paid Social,0
cbed9585-0b17-473d-bc84-70e60814239a,2025-10-16,The Newbie,Referral,0
bbbbfe2a-8c7b-4452-8ffb-8a36fd5804f6,2025-11-16,The Connector,Paid Social,0
7a046eb1-6fe2-47ab-8927-62898c7e03c4,2025-10-31,The Connector,Referral,0
8bae5be4-9418-4498-8ed0-821b5837ae0b,2025-09-29,The Connector,Paid Social,0
cf55f9cd-70c3-418d-865c-cb1254d3c9b9,2025-06-27,The Newbie,Paid Social,0
5cc20526-5f21-4e3d-ab8b-a5af5806eb28,2025-04-24,The Selective,Paid Social,0
836954f3-6b2b-41ba-8c34-68a901b8f273,2025-01-26,The Ghost,Organic,1
808ffe4d-24ad-4c6d-84f9-87a0832419ea,2025-08-25,The Ghost,Paid Social,0
9ce2f320-2204-439d-8853-99bbac0bd385,2025-11-06,The Newbie,Organic,0
546864dd-4fc2-47db-9bfc-dd12c22b6144,2025-06-21,The Selective,Paid Social,1
09339b8c-8332-4fc9-a308-eb8b49d34d1b,2025-08-21,The Selective,Organic,0
930d626d-9eb6-4c55-98db-8181af0c2496,2025-02-06,The Selective,Referral,0
80c52cf1-61de-4584-8447-5cef03745de5,2025-09-22,The Selective,Paid Social,1
4c7befb0-5d36-4f91-b2ca-e0eb4e2133ad,2025-01-13,The Ghost,Referral,1
54fe818e-0afa-4a4c-b006-83e06f6d85f8,2025-11-12,The Newbie,Referral,0
8c2a559a-52f2-4673-9f14-61799c581de5,2025-04-16,The Connector,Referral,1
9c427f11-0fe5-47d4-9994-039a8d08888f,2025-05-06,The Connector,Paid Social,0
3d0d4991-e039-4afe-82b2-ecd33bf30260,2025-12-02,The Selective,Paid Social,1
30cda468-f636-448c-a19f-7514c7f9c90b,2025-05-10,The Selective,Organic,0
4a926cef-f606-4542-a410-2f0477260455,2025-11-12,The Selective,Referral,0
94702710-6e2b-4dc2-85c6-c77ae018279c,2025-09-13,The Ghost,Referral,0
0871cfde-3314-4345-8dbf-28b51c0c0669,2025-04-25,The Newbie,Organic,0
03213bc8-e0cb-4cb0-abf0-793aa77795c9,2025-10-26,The Connector,Organic,0
329387b0-1d20-429f-8fc5-743e94669941,2025-05-04,The Selective,Paid Social,1
c698fdfb-470d-4766-8a5e-6795f5eabd84,2025-09-13,The Newbie,Referral,0
7111cb23-50d4-4fcd-a2de-4c7ae15ee6d9,2025-05-19,The Selective,Paid Social,0
6346d7b6-f8f5-4452-9e07-e8e5b343359f,2025-07-25,The Selective,Organic,0
8c2740d8-70ba-46ec-a9c5-7fbe072d86ad,2025-02-16,The Newbie,Referral,0
b418e718-e4b5-4a51-8081-c8c45467a250,2025-08-05,The Newbie,Organic,1
392b18ca-7cd0-4e3a-8840-6b802233ac12,2025-11-15,The Ghost,Paid Social,0
78c947f7-f9ea-4cbc-b62a-32dd32810dfd,2025-12-16,The Newbie,Organic,0
c9d1082c-8daa-42a8-8fd6-78f6b120bf02,2025-05-03,The Ghost,Organic,0
95ee58cc-4ff8-40ef-97ce-a01ab7e98698,2025-01-31,The Ghost,Paid Social,0
998a9b54-e989-4ef1-b630-5f3a08877902,2025-02-24,The Selective,Paid Social,0
336469e4-695b-4df5-aee8-5d96360d6991,2025-06-02,The Connector,Organic,0
fb57026a-b617-4cac-a1d2-5cd8fbb4723f,2025-10-13,The Connector,Paid Social,0
92f6ec5e-73f6-4805-8360-cf7792279285,2025-02-05,The Newbie,Paid Social,0
5f9e1be6-8103-494f-8c96-2419239db7d1,2025-11-02,The Ghost,Referral,1
b36f7add-3da6-471e-89a7-de679bc4db4e,2025-10-12,The Newbie,Referral,0
47ce61fe-8fc5-40da-89ea-b1828382ae07,2025-09-13,The Selective,Referral,0
f2b76983-c861-42d2-8d6c-faaf1e9751a7,2025-06-27,The Newbie,Referral,0
c9498425-2239-44f9-855c-2994308e2d3f,2025-02-05,The Ghost,Organic,1
a8b87095-1b5c-46d6-9c08-aee3c735337f,2025-09-11,The Connector,Paid Social,0
7635cc00-3026-469d-b20b-a764e0e63b76,2025-06-11,The Selective,Referral,0
a1b8be80-ee84-427e-97a1-67db3a1428ad,2025-01-21,The Connector,Referral,0
e54c116d-3592-48ea-91c6-5b9c97ec5418,2025-10-21,The Newbie,Referral,0
b9e25b94-14fe-4867-b211-44abe4c9394a,2025-03-16,The Ghost,Paid Social,1
fc575074-d365-44d6-8459-511fdc473ca0,2025-07-26,The Newbie,Organic,0
75286407-6327-4d3c-b23e-91de45a32195,2025-06-27,The Ghost,Paid Social,1
79a9e938-4772-43da-a702-bd982c397547,2025-02-06,The Newbie,Organic,0
7dd75b2b-edd9-466d-b282-f11c22fb6ee5,2025-04-30,The Newbie,Paid Social,0
bb0d3577-bc92-444d-a8b8-d6d23bfef6d6,2025-04-28,The Newbie,Referral,0
185acce4-62f9-486f-b502-57f6fe467d54,2025-01-01,The Connector,Paid Social,0
c4720d7e-a6f2-4c35-ac0b-e14e7ebd5d10,2025-07-28,The Ghost,Organic,0
284b709e-5dc4-4e23-ad90-93fae979b202,2025-11-07,The Selective,Organic,0
27014125-df75-4ec8-8ace-dcda0f7ffd30,2025-07-27,The Ghost,Organic,0
d06a4b92-0517-4ac5-ab9d-c978ddfe199b,2025-06-03,The Ghost,Paid Social,0
b7555c9f-6090-4b73-ac6d-c174df7a7368,2025-09-07,The Ghost,Organic,0
1f877cc5-bfc0-4c8d-b9e0-9ef91e4e263c,2025-06-20,The Selective,Paid Social,0
3766b322-26a0-4b52-ab85-4a26e0e11ec7,2025-11-11,The Ghost,Organic,0
30b62a69-1703-4ec2-ba3b-8a0044d27767,2025-11-03,The Selective,Organic,0
aedfbbdc-97a8-48e5-95e9-92a0d4cda0e3,2025-04-17,The Selective,Organic,0
ea57c365-6245-47cd-a8dd-a2a6a772a308,2025-05-23,The Newbie,Paid Social,0
243107f0-b81b-469b-aeb9-20359d2c519c,2025-01-08,The Connector,Organic,1
c797dcfc-daaa-4051-8e3e-95f7e7ff679f,2025-04-04,The Selective,Referral,0
1f042bde-83a0-43c4-bc83-3e28332f0af2,2025-04-07,The Newbie,Organic,0
faa57b5f-b035-4e96-9067-cd0b18cffaaa,2025-01-07,The Ghost,Organic,0
6011a55f-56e6-4682-9bc1-3ada8adbce33,2025-10-01,The Newbie,Paid Social,0
50a6df9c-23c7-43a0-9f57-68c324b09931,2025-01-12,The Ghost,Organic,0
d385e2ef-9fd0-4ffe-a279-c9d054709fe5,2025-01-02,The Connector,Paid Social,0
4e36afaf-78e7-42ec-8d71-4684ac055d45,2025-12-15,The Newbie,Referral,0
592a7623-b51e-4914-88ae-41ae5e6039e1,2025-01-07,The Ghost,Referral,0
358cb9ab-2c66-4fa3-8a92-6206b5ddc484,2025-01-12,The Newbie,Paid Social,0
20e2e2b6-a6b5-4c31-9282-ebfab184c604,2025-12-06,The Newbie,Organic,0
da08e36a-ad7f-4e8d-9df1-caf1347a1796,2025-02-26,The Selective,Paid Social,0
d1d87e3e-ac50-455a-8d65-cb604d15d78e,2025-03-19,The Ghost,Referral,0
49a7db90-be19-4831-8d99-23c310e71d7e,2025-03-15,The Ghost,Organic,0
0174094e-7089-4a8f-a4d9-4f03ed35cbe1,2025-08-21,The Newbie,Paid Social,0
63c7dfe1-2701-4730-b4fb-e1775ec4a00e,2025-10-06,The Selective,Paid Social,0
59ec336e-f419-4c73-979d-243a53d510a4,2025-01-30,The Ghost,Organic,0
06155e33-d4f0-496c-b1cd-a96951d2dabe,2025-11-10,The Selective,Organic,0
711d29f2-488d-4b94-ac40-7e6cd6dcadab,2025-04-05,The Ghost,Paid Social,0
34dc51c5-325f-48e7-85f4-1ea3082a22c8,2025-11-04,The Selective,Organic,0
12461006-633e-4e2b-8d9b-49c698d1615e,2025-02-25,The Newbie,Paid Social,0
98e87c74-67dc-482e-87dc-e91bd32e44a5,2025-01-10,The Newbie,Paid Social,0
c3734ed2-0458-4fb8-8479-1a7b2538529f,2025-05-27,The Selective,Paid Social,0
36f8ca6b-d23f-4696-b8ed-23ca74197143,2025-12-30,The Selective,Organic,0
2d832659-a316-4f1d-9b4d-7aed508d8ef4,2025-03-28,The Newbie,Referral,0
f0fcb0ad-cc77-4fa8-9ff9-49436f679fcb,2025-09-10,The Ghost,Organic,0
a6956084-c7d2-4e77-b2a0-48317a453e8b,2025-07-06,The Selective,Paid Social,0
52810ef7-ca0a-4757-8c82-e7ced54e3acc,2025-08-21,The Ghost,Organic,0
a3fcc9ce-eef6-4961-af7d-2ae833219a5e,2025-09-10,The Newbie,Referral,0
d90cff67-b14a-4d79-a759-5263cd66c108,2025-08-12,The Ghost,Referral,0
97b1be69-20dd-419d-ae41-07de418902cd,2025-12-06,The Newbie,Paid Social,0
88e700c7-1585-4966-9245-edd0e5f871b9,2025-01-04,The Ghost,Organic,0
51a47895-bbd2-41f9-beab-477d007a17b1,2025-12-19,The Newbie,Referral,0
d7ef0835-ea4f-4f23-8511-4ecb0d619298,2025-04-22,The Ghost,Paid Social,0
4e615318-3d0b-4282-927c-c1037400ff43,2025-07-12,The Newbie,Referral,0
317acff1-71ff-4bc3-8aa2-6c18bc12ac87,2025-05-21,The Newbie,Referral,0
9d3ce0b0-6ddf-474b-814d-fe081751c6f3,2025-11-19,The Ghost,Paid Social,0
180c06c7-9701-460b-b3e3-7a74d4d1d4a9,2025-05-20,The Connector,Organic,0
e0da27d6-636f-4b15-9d40-517106c17e47,2025-12-15,The Selective,Paid Social,1
766a0df1-0dfb-4720-a1da-5f88e8408a57,2025-04-05,The Ghost,Organic,0
5211aac6-b8ce-45d0-afb2-1a5984e33b2b,2025-02-10,The Connector,Paid Social,0
fba0e742-e67c-42b8-8cf7-2aae2b3c8a6b,2025-01-02,The Ghost,Paid Social,0
dca66b4d-7e10-457d-8abc-414ebe2482fe,2025-10-05,The Newbie,Paid Social,0
bd8d4801-94cb-409b-b516-49e14dd6dc2d,2025-05-30,The Newbie,Organic,0
a3679e07-911e-4492-b4f2-d91357e2a9d8,2025-02-10,The Newbie,Organic,0
0e9c8058-a9d1-476b-b1a9-4dba34b45bc1,2025-12-17,The Selective,Referral,0
952ef5ac-8852-4402-bca3-ad852368f480,2025-04-26,The Selective,Paid Social,0
9ca93c67-5a1f-470c-95c1-b2ded2323386,2025-04-30,The Ghost,Referral,0
b6514ea4-d87e-417a-b342-bf5148ca370d,2025-08-25,The Connector,Paid Social,1
1b7a9f75-55aa-44c9-9529-185917df7a0f,2025-09-27,The Newbie,Referral,0
1fa3e709-d07d-4fb9-952d-85568241db67,2025-12-15,The Selective,Organic,0
42c68d1a-754c-444f-a234-3d40ca8da825,2025-10-18,The Ghost,Organic,0
cba7f2e8-e6b9-4357-bb81-10cc32316307,2025-01-09,The Connector,Paid Social,0
079e8bb8-5954-49f2-a172-71b914178c67,2025-08-27,The Connector,Organic,0
a2762a3b-4569-4528-8fd4-8d4c3776b9ce,2025-04-28,The Ghost,Referral,0
7b4e9078-6af2-4e82-9521-dfe4bc6fa30e,2025-12-18,The Newbie,Organic,0
76f1e3da-a055-4e31-98ef-7b628a6cd891,2025-11-11,The Connector,Organic,0
5c79d8a4-a393-47fc-b9ca-81852a95664c,2025-11-08,The Selective,Referral,1
ce39b43b-b6d1-4ce8-905b-3de49e113b99,2025-01-10,The Selective,Organic,0
f68de85a-7226-426d-82f8-e4b883b6e9d5,2025-01-25,The Ghost,Referral,0
ff67cd07-dd1f-4973-8848-7be10cf4f102,2025-06-22,The Newbie,Organic,0
998653fb-4ee2-4296-95be-c2fe68f2935d,2025-08-13,The Connector,Paid Social,0
7ae361e3-f7b1-4bd1-8939-a20cec233903,2025-01-11,The Newbie,Organic,1
57ad3cd0-c395-48e5-89cd-27a94e053a3e,2025-04-11,The Connector,Paid Social,0
